d_micron,frac_finer,theta_bar,frac,frac_ss,frac_finer_ss
10.0,-0.05732853706112367,2.316976249825245,-0.003480236561876335,-0.004202863230518575,-2.0209528495129803e-16
10.292005271944,-0.060808773623,2.36014972031887,-0.004240184307999988,-0.005120604419231499,-0.004202863230518777
10.901844923851,-0.06504895793099999,2.4177143476437535,-0.0005579780905000109,-0.000673835113878903,-0.009323467649750276
11.547819846895,-0.0656069360215,2.4752789749686044,0.0031422560014999906,0.0037947053238416915,-0.009997302763629179
12.232071190499,-0.06246468002000001,2.53284360229343,0.00578456583100001,0.006985657038933193,-0.006202597439787487
12.95686697517,-0.056680114189,2.5904082296183075,0.006826943544,0.008244471169636348,0.0007830595991457062
13.724609610076,-0.049853170645,2.6479728569431797,0.0064469704414999995,0.007785601505839034,0.009027530768782054
14.537843856077,-0.0434062002035,2.705537484268019,0.005319178074499997,0.006423637459243213,0.016813132274621088
15.399265260595,-0.038087022129,2.7631021115928456,0.004112664836500003,0.004966607158294301,0.0232367697338643
16.311729092278,-0.0339743572925,2.820666738917705,0.0031876221840000003,0.003849491214670759,0.028203376892158603
17.278259805079,-0.0307867351085,2.87823136624258,0.0025441496854999995,0.0030724098709998256,0.03205286810682936
18.302061063111,-0.028242585423,2.9357959935674183,0.0020862225079999984,0.002519399964244442,0.03512527797782919
19.386526359522,-0.026156362915000002,2.993360620892246,0.001896635223500004,0.002290447301736552,0.03764467794207363
20.535250264571,-0.024259727691499998,3.0509252482170943,0.0023435671854999986,0.0028301789769364085,0.03993512524381018
21.752040340195,-0.021916160506,3.1084898755419466,0.0039111902364999986,0.004723298931060768,0.04276530422074659
23.040929760558,-0.0180049702695,3.166054502866807,0.0069188896225000004,0.008355508676899845,0.04748860315180736
24.40619068042,-0.011086080647,3.2236191301916697,0.0113553903205,0.01371319207694475,0.05584411182870721
25.852348395622,0.0002693096735,3.2811837575165237,0.017005409612999997,0.020536365707235632,0.06955730390565196
27.384196342644,0.017274719286499998,3.3387483848413813,0.023684622796999996,0.028602432194593568,0.09009366961288759
29.006811986932,0.040959342083499994,3.3963130121662175,0.03129650179,0.03779482063315088,0.11869610180748116
30.725573652674,0.0722558438735,3.4538776394910675,0.039633058596500015,0.04786235697679477,0.15649092244063204
32.546178349805,0.11188890247000001,3.511442266815927,0.0481855272255,0.05819063647501611,0.20435327941742681
34.474660657315,0.1600744296955,3.5690068941407747,0.056160237064,0.06782119294966456,0.2625439158924429
36.517412725484,0.2162346667595,3.626571521465622,0.06273691058350003,0.07576342872093914,0.33036510884210746
38.681205463305,0.27897157734300004,3.6841361487904685,0.067333856551,0.08131487180131118,0.4061285375630466
40.973210981354,0.34630543389400004,3.7417007761153176,0.06967318960399993,0.08413993748221692,0.4874434093643578
43.401026364474,0.41597862349799997,3.7992654034401685,0.06970322984700006,0.0841762151979688,0.5715833468465747
45.972698853087,0.485681853345,3.856830030765021,0.06743324677649998,0.08143489913761433,0.6557595620445436
48.696752516586,0.5531151001215,3.914394658089869,0.062953293154,0.07602474036832585,0.7371944611821579
51.58221650723,0.6160683932755,3.9719592854147194,0.05655186545049995,0.06829413796831023,0.8132192015504838
54.638654988185,0.672620258726,4.029523912739576,0.048886166173500056,0.05903675415123265,0.881513339518794
57.876198834912,0.7215064248995,4.08708854006443,0.041005522284999874,0.04951979521958711,0.9405500936700266
61.305579214982,0.7625119471844999,4.129502790059194,0.008222760022004394,0.009930111110386176,0.9900698888896138
63.0,0.7707347072065043,0.0,0.0,0.0,1.0
