d_micron,frac_finer,theta_bar,frac,frac_ss,frac_finer_ss
10.0,0.41003719740027045,2.316976249825245,0.005796901937229593,0.009435438773522466,1.6306400674181987e-16
10.292005271944,0.41583409933750004,2.36014972031887,0.01327731728199999,0.021611080478413976,0.009435438773522629
10.901844923851,0.42911141661950003,2.4177143476437535,0.015575378500999992,0.02535156395811962,0.031046519251936605
11.547819846895,0.4446867951205,2.4752789749686044,0.017891611360999926,0.029121624858303625,0.056398083210056224
12.232071190499,0.46257840648149995,2.53284360229343,0.01973318634550003,0.03211909975114364,0.08551970806835985
12.95686697517,0.482311592827,2.5904082296183075,0.02074974013600006,0.03377371305219926,0.11763880781950348
13.724609610076,0.503061332963,2.6479728569431797,0.020866424881999968,0.033963637220075095,0.15141252087170273
14.537843856077,0.523927757845,2.705537484268019,0.02025029239499998,0.03296077734415923,0.18537615809177782
15.399265260595,0.54417805024,2.7631021115928456,0.019211620414500086,0.03127016294634802,0.21833693543593705
16.311729092278,0.5633896706545001,2.820666738917705,0.018082228151499957,0.029431885938350107,0.24960709838228506
17.278259805079,0.581471898806,2.87823136624258,0.017163029529499885,0.02793573464710835,0.2790389843206352
18.302061063111,0.5986349283354999,2.9357959935674183,0.01672860452700009,0.02722863444821606,0.30697471896774353
19.386526359522,0.6153635328625,2.993360620892246,0.016996993430499985,0.027665482801679207,0.3342033534159596
20.535250264571,0.632360526293,3.0509252482170943,0.01804504641350002,0.02937136636838146,0.36186883621763877
21.752040340195,0.6504055727065,3.1084898755419466,0.0197202353175,0.03209801976168174,0.3912402025860202
23.040929760558,0.670125808024,3.166054502866807,0.021644279563499902,0.03522972733190784,0.42333822234770196
24.40619068042,0.6917700875874999,3.2236191301916697,0.02332790913300009,0.037970119336521085,0.4585679496796098
25.852348395622,0.7150979967205,3.2811837575165237,0.024356343552000004,0.039644070370734086,0.4965380690161309
27.384196342644,0.7394543402725,3.3387483848413813,0.024589945733999974,0.040024297448833554,0.536182139386865
29.006811986932,0.7640442860065,3.3963130121662175,0.02421317523050004,0.03941103970255161,0.5762064368356985
30.725573652674,0.788257461237,3.4538776394910675,0.023589624402999942,0.03839610522224398,0.61561747653825
32.546178349805,0.81184708564,3.511442266815927,0.02304791122000005,0.037514375355782205,0.6540135817604941
34.474660657315,0.83489499686,3.5690068941407747,0.022736668074999966,0.037007774473082025,0.6915279571162762
36.517412725484,0.857631664935,3.626571521465622,0.022600867380500045,0.03678673586448893,0.7285357315893582
38.681205463305,0.8802325323155,3.6841361487904685,0.02245552240750004,0.03655016232768761,0.7653224674538471
40.973210981354,0.9026880547230001,3.7417007761153176,0.022078727415499877,0.03593686472222794,0.8018726297815347
43.401026364474,0.9247667821384999,3.7992654034401685,0.021286299295500077,0.03464705387332321,0.8378094945037626
45.972698853087,0.946053081434,3.856830030765021,0.019955873332999974,0.03248156050327774,0.8724565483770859
48.696752516586,0.966008954767,3.914394658089869,0.01804556884100006,0.029372216707535648,0.9049381088803636
51.58221650723,0.984054523608,3.9719592854147194,0.015617972606499997,0.025420893071999767,0.9343103255878993
54.638654988185,0.9996724962145,4.029523912739576,0.012848568463999843,0.02091321923023943,0.9597312186598991
57.876198834912,1.0125210646785,4.08708854006443,0.010028949022500067,0.01632381149262652,0.9806444378901386
61.305579214982,1.022550013701,4.129502790059194,0.0018626331480804392,0.003031750617234966,0.9969682493827651
63.0,1.0244126468490804,0.0,0.0,0.0,1.0
