d_micron,frac_finer,theta_bar,frac,frac_ss,frac_finer_ss
10.0,0.47805542357126146,2.316976249825245,0.00818476465023854,0.019547736330603444,2.0816681711721685e-16
10.292005271944,0.4862401882215,2.36014972031887,0.014783941925499977,0.0353086021451093,0.01954773633060365
10.901844923851,0.501024130147,2.4177143476437535,0.013641223373,0.03257943864207475,0.05485633847571295
11.547819846895,0.51466535352,2.4752789749686044,0.013037209030500096,0.031136866544812698,0.0874357771177877
12.232071190499,0.5277025625505001,2.53284360229343,0.01299565099799993,0.03103761317633518,0.1185726436626004
12.95686697517,0.5406982135485,2.5904082296183075,0.013322818808999992,0.0318189905742917,0.14961025683893558
13.724609610076,0.5540210323575,2.6479728569431797,0.013739600469000024,0.03281439341667818,0.1814292474132273
14.537843856077,0.5677606328265,2.705537484268019,0.014028186221999972,0.03350362498893203,0.2142436408299055
15.399265260595,0.5817888190485,2.7631021115928456,0.014117918984999922,0.03371793443658224,0.24774726581883752
16.311729092278,0.5959067380334999,2.820666738917705,0.014125016058500028,0.03373488443177788,0.28146520025541977
17.278259805079,0.610031754092,2.87823136624258,0.014278590867500052,0.03410166832864506,0.3152000846871976
18.302061063111,0.6243103449595,2.9357959935674183,0.014762111296499958,0.035256463886056105,0.34930175301584265
19.386526359522,0.639072456256,2.993360620892246,0.01557270224500007,0.03719240447938668,0.38455821690189873
20.535250264571,0.654645158501,3.0509252482170943,0.01651418511949998,0.03944095526575126,0.4217506213812854
21.752040340195,0.6711593436205,3.1084898755419466,0.017276788595000037,0.041262287008435206,0.46119157664703664
23.040929760558,0.6884361322155,3.166054502866807,0.01761799691249999,0.04207719745599505,0.5024538636554718
24.40619068042,0.706054129128,3.2236191301916697,0.017519077757500057,0.041840948077715316,0.5445310611114669
25.852348395622,0.7235732068855001,3.2811837575165237,0.01720130773399997,0.04108201548788596,0.5863720091891822
27.384196342644,0.7407745146195001,3.3387483848413813,0.017000450846499926,0.04060230743947896,0.6274540246770681
29.006811986932,0.757774965466,3.3963130121662175,0.017139419249999954,0.04093420674581078,0.668056332116547
30.725573652674,0.7749143847159999,3.4538776394910675,0.017584670025500126,0.04199760259558887,0.7089905388623579
32.546178349805,0.7924990547415001,3.511442266815927,0.0180289431534999,0.04305866352232656,0.7509881414579467
34.474660657315,0.810527997895,3.5690068941407747,0.018017328453500125,0.04303092404503469,0.7940468049802732
36.517412725484,0.8285453263485001,3.626571521465622,0.017146511004999976,0.04095114403879179,0.837077729025308
38.681205463305,0.8456918373535001,3.6841361487904685,0.015244874505499828,0.0364094509691203,0.8780288730640997
40.973210981354,0.8609367118589999,3.7417007761153176,0.012467269114500135,0.02977567466229121,0.91443832403322
43.401026364474,0.8734039809735,3.7992654034401685,0.009245010281999977,0.022079929123067256,0.9442139986955113
45.972698853087,0.8826489912555,3.856830030765021,0.006138285305999913,0.014660113981433387,0.9662939278185785
48.696752516586,0.8887872765614999,3.914394658089869,0.0036282029805001503,0.008665265068392585,0.9809540418000119
51.58221650723,0.8924154795420001,3.9719592854147194,0.0019706780029999926,0.004706585423203498,0.9896193068684045
54.638654988185,0.8943861575450001,4.029523912739576,0.0011581741724998595,0.00276607627908791,0.994325892291608
57.876198834912,0.8955443317174999,4.08708854006443,0.0009700667175001065,0.00231681779832648,0.9970919685706958
61.305579214982,0.896514398435,4.129502790059194,0.0002475450019238101,0.000591213630977689,0.9994087863690223
63.0,0.8967619434369238,0.0,0.0,0.0,1.0
